0.00,4.94,5.00,5.00,0.00,10.00,0.00,2.00,3.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00,0.00,2.00
0.00,5.00,4.83,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
1.00,5.00,5.00,17.00,1.00,17.00,3.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00
0.00,5.00,4.93,18.00,1.00,16.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
1.00,5.00,5.00,10.00,2.00,10.00,1.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00
1.00,5.00,4.92,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1.00,4.38,5.00,10.00,2.00,5.00,1.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,2.00
1.00,5.00,5.00,15.00,4.00,8.00,0.00,2.00,1.00,1.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,10.00,4.00,10.00,1.00,2.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
0.00,4.81,4.83,14.00,2.00,12.00,0.00,2.00,1.00,1.00,1.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,1.00
0.00,5.00,5.00,12.00,1.00,8.00,1.00,2.00,2.00,1.00,1.00,0.00,1.00,0.00,2.00,1.00,3.00,0.00,2.00
0.00,5.00,4.50,16.00,2.00,12.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
0.00,5.00,4.50,10.00,4.00,10.00,0.00,1.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1.00,5.00,3.67,10.00,4.00,12.00,1.00,1.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1.00,4.69,4.83,12.00,3.00,10.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,4.50,5.00,18.00,3.00,16.00,0.00,2.00,3.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,2.00
0.00,5.00,5.00,12.00,2.00,10.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,4.90,4.60,12.00,3.00,10.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,2.00,1.00,2.00,0.00,2.00
0.00,5.00,5.00,12.00,4.00,12.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,2.00
0.00,5.00,5.00,16.00,3.00,16.00,4.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,4.00,0.00,2.00
0.00,5.00,5.00,12.00,2.00,12.00,2.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
0.00,5.00,5.00,17.00,4.00,12.00,0.00,1.00,1.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00
0.00,5.00,4.75,16.00,2.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,2.00
0.00,5.00,4.00,10.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,5.00,5.00,20.00,4.00,20.00,1.00,2.00,3.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00
0.00,5.00,5.00,12.00,2.00,10.00,0.00,2.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1.00,5.00,4.41,16.00,4.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,17.00,3.00,17.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00
0.00,4.19,4.00,16.00,2.00,14.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00
0.00,4.57,4.70,10.00,1.00,10.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00,0.00,1.00
0.00,5.00,5.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,1.00
0.00,5.00,5.00,10.00,2.00,10.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
0.00,5.00,4.75,14.00,3.00,16.00,3.00,2.00,1.00,2.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00
1.00,5.00,5.00,16.00,2.00,16.00,0.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,13.00,4.00,14.00,4.00,1.00,1.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00
1.00,5.00,5.00,10.00,2.00,10.00,0.00,2.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,3.00,0.00,2.00
1.00,4.50,4.50,17.00,3.00,12.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,10.00,3.00,8.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1.00,5.00,5.00,12.00,3.00,10.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,1.00,2.00
1.00,5.00,5.00,15.00,4.00,12.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,16.00,3.00,12.00,0.00,2.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00
1.00,5.00,5.00,8.00,2.00,1.00,1.00,2.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00
0.00,5.00,4.67,10.00,0.00,10.00,0.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
0.00,5.00,4.83,10.00,2.00,10.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,0.00,1.00,0.00,0.00,2.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00
1.00,5.00,4.83,4.00,1.00,5.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00
1.00,5.00,4.92,16.00,0.00,12.00,0.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
1.00,5.00,4.92,4.00,1.00,9.00,0.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00
1.00,5.00,4.50,8.00,1.00,5.00,0.00,2.00,3.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00
0.00,4.83,3.92,5.00,2.00,3.00,1.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00
0.00,5.00,5.00,15.00,2.00,10.00,1.00,2.00,3.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00,3.00,1.00,1.00
0.00,5.00,4.83,17.00,4.00,12.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00
1.00,5.00,5.00,10.00,4.00,10.00,4.00,2.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00
0.00,5.00,5.00,16.00,2.00,12.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,5.00,4.83,16.00,4.00,18.00,4.00,1.00,0.00,2.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,20.00,4.00,20.00,3.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,1.00
1.00,5.00,5.00,9.00,0.00,5.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00
0.00,5.00,5.00,12.00,2.00,10.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1.00,5.00,5.00,10.00,2.00,10.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,16.00,3.00,11.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,4.61,4.83,10.00,0.00,10.00,0.00,2.00,3.00,1.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,16.00,4.00,12.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,1.00
1.00,5.00,5.00,16.00,3.00,12.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,1.00
0.00,5.00,5.00,10.00,4.00,10.00,3.00,2.00,1.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,1.00
1.00,5.00,5.00,16.00,4.00,10.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,1.00
0.00,5.00,4.75,12.00,4.00,16.00,3.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,1.00
1.00,4.95,5.00,0.00,1.00,5.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,13.00,4.00,5.00,3.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
1.00,5.00,4.75,12.00,4.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,5.00,4.67,17.00,3.00,16.00,0.00,2.00,3.00,2.00,1.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,2.00
1.00,5.00,4.92,17.00,0.00,10.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,3.00,0.00,0.00
0.00,5.00,4.67,10.00,4.00,10.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00
1.00,5.00,5.00,4.00,1.00,5.00,0.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,1.00
1.00,5.00,4.83,10.00,2.00,12.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,1.00
0.00,5.00,4.67,13.00,3.00,11.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00
1.00,5.00,5.00,12.00,4.00,12.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
0.00,5.00,4.58,16.00,2.00,16.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
0.00,5.00,4.83,7.00,0.00,7.00,0.00,2.00,3.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1.00,5.00,4.83,12.00,4.00,8.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,2.00
0.00,5.00,4.83,18.00,3.00,12.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,4.00,0.00,2.00
0.00,5.00,5.00,10.00,3.00,8.00,0.00,2.00,3.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,2.00
1.00,5.00,5.00,16.00,4.00,16.00,4.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,5.00,4.83,7.00,0.00,7.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00
1.00,5.00,4.83,16.00,4.00,10.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,16.00,4.00,16.00,4.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00
1.00,5.00,4.33,16.00,2.00,10.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,5.00,4.50,15.00,4.00,16.00,4.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00
1.00,5.00,5.00,15.00,2.00,12.00,0.00,1.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,5.00,4.67,0.00,1.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00
1.00,5.00,4.67,0.00,1.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,9.00,1.00,8.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,1.00
1.00,5.00,5.00,18.00,4.00,10.00,0.00,1.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,5.00,4.50,16.00,2.00,16.00,2.00,2.00,1.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,3.00,0.00,1.00
1.00,5.00,4.83,16.00,3.00,12.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,18.00,4.00,16.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
0.00,5.00,5.00,17.00,4.00,16.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
1.00,5.00,5.00,7.00,2.00,10.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,5.00,5.00,10.00,4.00,7.00,0.00,1.00,1.00,2.00,1.00,0.00,1.00,1.00,2.00,1.00,3.00,0.00,2.00
1.00,5.00,5.00,8.00,3.00,6.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,3.00,1.00,2.00
0.00,5.00,5.00,16.00,3.00,10.00,0.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00
0.00,5.00,5.00,17.00,3.00,10.00,0.00,2.00,3.00,2.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00,0.00,2.00
1.00,5.00,4.92,17.00,3.00,16.00,0.00,2.00,1.00,2.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,2.00
0.00,5.00,5.00,25.00,1.00,21.00,4.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,2.00
0.00,5.00,5.00,5.00,0.00,3.00,0.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00
1.00,5.00,4.75,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
0.00,4.91,5.00,16.00,4.00,16.00,4.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,16.00,4.00,12.00,4.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,12.00,1.00,10.00,0.00,2.00,3.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,16.00,1.00,16.00,4.00,2.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
1.00,4.31,5.00,16.00,4.00,10.00,0.00,0.00,3.00,2.00,0.00,0.00,1.00,0.00,2.00,1.00,1.00,0.00,0.00
0.00,5.00,5.00,13.00,4.00,10.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,1.00,1.00,2.00,0.00,2.00
0.00,5.00,5.00,16.00,3.00,16.00,1.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
1.00,5.00,4.42,8.00,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
0.00,5.00,5.00,16.00,4.00,16.00,4.00,2.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00
0.00,5.00,5.00,17.00,1.00,17.00,4.00,2.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,16.00,3.00,16.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,5.00,4.67,16.00,3.00,10.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,5.00,4.80,0.00,1.00,5.00,1.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00,3.00,0.00,2.00
0.00,4.78,4.25,0.00,0.00,5.00,0.00,2.00,0.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,2.00
0.00,4.95,4.67,16.00,4.00,16.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,4.33,4.83,10.00,3.00,10.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00
0.00,5.00,5.00,10.00,1.00,10.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,16.00,4.00,12.00,0.00,1.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00
1.00,5.00,4.75,3.00,1.00,8.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00,4.00,0.00,2.00
0.00,5.00,5.00,10.00,1.00,8.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,2.00
0.00,5.00,5.00,16.00,4.00,10.00,0.00,2.00,3.00,2.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00,0.00,2.00
1.00,5.00,4.92,16.00,3.00,17.00,4.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00
0.00,5.00,4.92,16.00,3.00,16.00,3.00,2.00,1.00,2.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,2.00
1.00,5.00,5.00,16.00,1.00,16.00,3.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,5.00,4.83,16.00,4.00,10.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
1.00,5.00,5.00,16.00,1.00,12.00,0.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,3.00,0.00,2.00
1.00,4.56,4.17,10.00,0.00,10.00,0.00,2.00,2.00,1.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00
0.00,4.50,4.42,16.00,1.00,16.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00
0.00,5.00,5.00,12.00,0.00,10.00,1.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00
0.00,5.00,4.67,16.00,4.00,16.00,0.00,2.00,2.00,2.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,2.00
1.00,5.00,4.33,10.00,3.00,9.00,0.00,1.00,0.00,2.00,0.00,1.00,1.00,0.00,2.00,1.00,3.00,0.00,0.00
1.00,5.00,51.00,16.00,0.00,16.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,1.00
0.00,5.00,5.00,16.00,4.00,10.00,0.00,2.00,1.00,1.00,1.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,2.00
1.00,5.00,5.00,12.00,1.00,10.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
1.00,4.88,5.00,12.00,0.00,10.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
1.00,5.00,5.00,8.00,1.00,10.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00,0.00,2.00
0.00,5.00,5.00,17.00,4.00,16.00,4.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00
1.00,5.00,5.00,16.00,3.00,12.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,1.00,1.00
