loss,mae,msle,acc,recall_12,precision_12,auc_12,true_positives_12,true_negatives_12,false_negatives_12,false_positives_12,val_loss,val_mae,val_msle,val_acc,val_recall_12,val_precision_12,val_auc_12,val_true_positives_12,val_true_negatives_12,val_false_negatives_12,val_false_positives_12
0.7906775129692895,0.2287682294845581,0.0845082700252533,0.6785714030265808,0.9273809790611267,0.46396663784980774,0.8658007979393005,779.0,3300.0,61.0,900.0,1.8732882738113403,0.4730215072631836,0.16088397800922394,0.2654028534889221,0.47867298126220703,0.18498168885707855,0.5448552370071411,101.0,610.0,110.0,445.0
0.775991672703198,0.2280590981245041,0.08448003232479095,0.6690475940704346,0.9190475940704346,0.4647802412509918,0.8655195832252502,772.0,3311.0,68.0,889.0,1.7928597927093506,0.4476739168167114,0.14778296649456024,0.2890995144844055,0.4597156345844269,0.20166319608688354,0.5825722217559814,97.0,671.0,114.0,384.0
0.7800432964449837,0.2304656207561493,0.08600283414125443,0.6690475940704346,0.9154762029647827,0.45502957701683044,0.8666089773178101,769.0,3279.0,71.0,921.0,1.7344948053359985,0.4316916763782501,0.1396891474723816,0.2985782027244568,0.4644549787044525,0.22580644488334656,0.6122256517410278,98.0,719.0,113.0,336.0
0.788820456748917,0.2274908572435379,0.08404724299907684,0.6714285612106323,0.9095237851142883,0.4621899724006653,0.864835262298584,764.0,3311.0,76.0,889.0,1.6925742626190186,0.4195058345794678,0.13377925753593445,0.3127962052822113,0.4644549787044525,0.23786407709121704,0.635118305683136,98.0,741.0,113.0,314.0
0.7445332163856143,0.21991054713726044,0.0813184380531311,0.6773809790611267,0.9238095283508301,0.47461774945259094,0.8702280521392822,776.0,3341.0,64.0,859.0,1.6721960306167603,0.412060409784317,0.13101230561733246,0.30805686116218567,0.46919432282447815,0.24688279628753662,0.6459379196166992,99.0,753.0,112.0,302.0
0.7293637761047909,0.2160385102033615,0.08031945675611496,0.6940476298332214,0.9392856955528259,0.4767371714115143,0.8724899888038635,789.0,3334.0,51.0,866.0,1.6545222997665405,0.3970559239387512,0.12494339793920517,0.31753554940223694,0.44549763202667236,0.26404494047164917,0.6594326496124268,94.0,793.0,117.0,262.0
0.7367329848664147,0.21342958509922028,0.07872274518013,0.6916666626930237,0.9297618865966797,0.48389095067977905,0.8743563890457153,781.0,3367.0,59.0,833.0,1.5899266004562378,0.3672644793987274,0.11251606792211533,0.3364928960800171,0.450236976146698,0.30351439118385315,0.6952449083328247,95.0,837.0,116.0,218.0
0.7379178451640266,0.2143811136484146,0.07991089671850204,0.6892856955528259,0.925000011920929,0.4790382385253906,0.8698104023933411,777.0,3355.0,63.0,845.0,1.4559537172317505,0.3289479911327362,0.09692861884832382,0.3981042802333832,0.4644549787044525,0.33561643958091736,0.7536846995353699,98.0,861.0,113.0,194.0
0.6943836647839773,0.205128014087677,0.07661230862140656,0.7130952477455139,0.9238095283508301,0.491761714220047,0.8749895095825195,776.0,3398.0,64.0,802.0,1.361119270324707,0.3081222176551819,0.08893090486526489,0.4360189437866211,0.5118483304977417,0.36120402812957764,0.7834886908531189,108.0,864.0,103.0,191.0
0.707191848612967,0.20891942083835602,0.07796847075223923,0.6976190209388733,0.913095235824585,0.47669360041618347,0.8748111724853516,767.0,3358.0,73.0,842.0,1.385359525680542,0.3163231611251831,0.09303134679794312,0.4265402853488922,0.5165876746177673,0.3527508080005646,0.7733429074287415,109.0,855.0,102.0,200.0
0.6659998590037937,0.1980430632829666,0.0734996646642685,0.7142857313156128,0.9452381134033203,0.5038071274757385,0.8841492533683777,794.0,3418.0,46.0,782.0,1.4277822971343994,0.3235785961151123,0.09755554795265198,0.3981042802333832,0.47867298126220703,0.31661441922187805,0.7550795674324036,101.0,837.0,110.0,218.0
0.6728427932375953,0.19988100230693817,0.0752456784248352,0.7130952477455139,0.9273809790611267,0.49117276072502136,0.8828256130218506,779.0,3393.0,61.0,807.0,1.455518364906311,0.3219478726387024,0.09862001240253448,0.36966824531555176,0.4739336371421814,0.3125,0.745165228843689,100.0,835.0,111.0,220.0
0.6739480332249687,0.19685891270637512,0.07335595041513443,0.7130952477455139,0.9154762029647827,0.4948520064353943,0.885418713092804,769.0,3415.0,71.0,785.0,1.4037224054336548,0.3062422275543213,0.09316819906234741,0.4123222827911377,0.46919432282447815,0.3193548321723938,0.7618921399116516,99.0,844.0,112.0,211.0
0.6613715461322239,0.19227370619773865,0.07145814597606659,0.7166666388511658,0.9416666626930237,0.5106520056724548,0.8888971209526062,791.0,3442.0,49.0,758.0,1.3208519220352173,0.28329041600227356,0.08549698442220688,0.44075828790664673,0.5402843356132507,0.37377050518989563,0.7866601943969727,114.0,864.0,97.0,191.0
0.6636999563092277,0.19311487674713135,0.07210952043533325,0.7083333134651184,0.9261904954910278,0.5065104365348816,0.8854942917823792,778.0,3442.0,62.0,758.0,1.302213430404663,0.27550026774406433,0.08380412310361862,0.4644549787044525,0.549763023853302,0.3866666555404663,0.7913433909416199,116.0,871.0,95.0,184.0
0.6533898989359538,0.19274123013019562,0.07242853194475174,0.723809540271759,0.9321428537368774,0.5071243643760681,0.8824563026428223,783.0,3439.0,57.0,761.0,1.2938119173049927,0.2681218981742859,0.08195439726114273,0.46919432282447815,0.5545023679733276,0.4020618498325348,0.794836163520813,117.0,881.0,94.0,174.0
0.6353326039654869,0.1882823407649994,0.07026524841785431,0.7154762148857117,0.9357143044471741,0.5113857984542847,0.8885399699211121,786.0,3449.0,54.0,751.0,1.297220230102539,0.2590431869029999,0.08004520833492279,0.46919432282447815,0.5450236797332764,0.40492957830429077,0.7938006520271301,115.0,886.0,96.0,169.0
0.6536473164955775,0.18873298168182373,0.07007673382759094,0.7142857313156128,0.9273809790611267,0.5118265151977539,0.8880855441093445,779.0,3457.0,61.0,743.0,1.279042363166809,0.24356769025325775,0.07618748396635056,0.49289098381996155,0.5592417120933533,0.4214285612106323,0.7958714962005615,118.0,893.0,93.0,162.0
0.6143979477030891,0.1805267333984375,0.06668252497911453,0.7321428656578064,0.9333333373069763,0.5272360444068909,0.8926989436149597,784.0,3497.0,56.0,703.0,1.2783695459365845,0.23182755708694458,0.07348600029945374,0.5071089863777161,0.5687204003334045,0.43478259444236755,0.795691967010498,120.0,899.0,91.0,156.0
0.614882012066387,0.17798617482185364,0.06573234498500824,0.7309523820877075,0.9273809790611267,0.5281355977058411,0.8942294120788574,779.0,3504.0,61.0,696.0,1.2627184391021729,0.22638995945453644,0.07176265865564346,0.5071089863777161,0.5734597444534302,0.446494460105896,0.8036342263221741,121.0,905.0,90.0,150.0
0.6084865255015237,0.17283882200717926,0.06353125721216202,0.738095223903656,0.9273809790611267,0.544755220413208,0.8981159329414368,779.0,3549.0,61.0,651.0,1.2386685609817505,0.22615203261375427,0.07118667662143707,0.4976303279399872,0.5639810562133789,0.43911439180374146,0.8140360116958618,119.0,903.0,92.0,152.0
0.5847573687632879,0.16861365735530853,0.06153827905654907,0.7523809671401978,0.9392856955528259,0.5502092242240906,0.9026714563369751,789.0,3555.0,51.0,645.0,1.2026904821395874,0.2215721756219864,0.06977326422929764,0.5308057069778442,0.5734597444534302,0.4514925479888916,0.8232564330101013,121.0,908.0,90.0,147.0
0.5858107835054398,0.16706383228302002,0.0608033761382103,0.7535714507102966,0.9297618865966797,0.551164448261261,0.9058242440223694,781.0,3564.0,59.0,636.0,1.1854989528656006,0.21446700394153595,0.06892117857933044,0.5450236797332764,0.6350710988044739,0.47686833143234253,0.8273848295211792,134.0,908.0,77.0,147.0
0.5574295631476811,0.16208848357200623,0.05981352552771568,0.773809552192688,0.9392856955528259,0.5572034120559692,0.9060800671577454,789.0,3573.0,51.0,627.0,1.201718807220459,0.21200239658355713,0.06951704621315002,0.5639810562133789,0.649289071559906,0.480701744556427,0.8247187733650208,137.0,907.0,74.0,148.0
0.5586499182950883,0.16259385645389557,0.06018397957086563,0.7666666507720947,0.9392856955528259,0.5513626933097839,0.905021607875824,789.0,3558.0,51.0,642.0,1.2430510520935059,0.21253176033496857,0.07091990858316422,0.5355450510978699,0.6161137223243713,0.4642857015132904,0.8177017569541931,130.0,905.0,81.0,150.0
0.5617870579163233,0.1643761247396469,0.061187706887722015,0.7488095164299011,0.9309523701667786,0.5495432019233704,0.9010385870933533,782.0,3559.0,58.0,641.0,1.2833493947982788,0.21447253227233887,0.07234279811382294,0.5308057069778442,0.5924170613288879,0.4545454680919647,0.8109296560287476,125.0,905.0,86.0,150.0
0.5552169148411069,0.16021579504013062,0.05999426171183586,0.7714285850524902,0.9285714030265808,0.5591397881507874,0.9034475088119507,780.0,3585.0,60.0,615.0,1.294996976852417,0.2136053591966629,0.07177311182022095,0.521327018737793,0.5639810562133789,0.4423791766166687,0.8128411173820496,119.0,905.0,92.0,150.0
0.5463476295982088,0.15866941213607788,0.059088289737701416,0.773809552192688,0.936904788017273,0.5597439408302307,0.9074726104736328,787.0,3581.0,53.0,619.0,1.249123215675354,0.20223532617092133,0.06774341315031052,0.5450236797332764,0.6161137223243713,0.48689138889312744,0.8232699036598206,130.0,918.0,81.0,137.0
0.5359891668671654,0.1517890989780426,0.056722596287727356,0.761904776096344,0.9404761791229248,0.5753823518753052,0.9078694581985474,790.0,3617.0,50.0,583.0,1.2458970546722412,0.19725757837295532,0.06719562411308289,0.5545023679733276,0.6398104429244995,0.49632352590560913,0.8264819383621216,135.0,918.0,76.0,137.0
0.5472037007411321,0.15427398681640625,0.057285126298666,0.7642857432365417,0.9238095283508301,0.5651857256889343,0.908195436000824,776.0,3603.0,64.0,597.0,1.2654962539672852,0.19641496241092682,0.06813397258520126,0.5592417120933533,0.6350710988044739,0.4944649338722229,0.8300554156303406,134.0,918.0,77.0,137.0
0.5314463042077564,0.1506054699420929,0.05550641193985939,0.7666666507720947,0.9285714030265808,0.5769230723381042,0.9134219884872437,780.0,3628.0,60.0,572.0,1.2865208387374878,0.19462651014328003,0.06864385306835175,0.5545023679733276,0.6350710988044739,0.4837545156478882,0.8355337381362915,134.0,912.0,77.0,143.0
0.533086264417285,0.15175366401672363,0.05628204718232155,0.7678571343421936,0.9261904954910278,0.569546103477478,0.910698652267456,778.0,3612.0,62.0,588.0,1.2946525812149048,0.1922202855348587,0.06864147633314133,0.5450236797332764,0.6350710988044739,0.48905110359191895,0.8322927355766296,134.0,915.0,77.0,140.0
0.5117167491288412,0.1494433879852295,0.055424321442842484,0.7809523940086365,0.9321428537368774,0.5711159706115723,0.9149629473686218,783.0,3612.0,57.0,588.0,1.2940977811813354,0.19069428741931915,0.06844462454319,0.5545023679733276,0.6445497870445251,0.4892086386680603,0.832679033279419,136.0,913.0,75.0,142.0
0.5340734852211816,0.1493454873561859,0.055741578340530396,0.7642857432365417,0.9214285612106323,0.5712177157402039,0.9102098941802979,774.0,3619.0,66.0,581.0,1.2916994094848633,0.1899537891149521,0.06807903200387955,0.5687204003334045,0.6445497870445251,0.4909747242927551,0.8353900909423828,136.0,914.0,75.0,141.0
0.5136604198387691,0.14942464232444763,0.056356754153966904,0.7678571343421936,0.9238095283508301,0.5714285969734192,0.9100173115730286,776.0,3618.0,64.0,582.0,1.2965257167816162,0.19135499000549316,0.06860101968050003,0.5639810562133789,0.6540284156799316,0.4893617033958435,0.8329776525497437,138.0,911.0,73.0,144.0
0.5201479847232501,0.14718380570411682,0.05511734262108803,0.7690476179122925,0.9321428537368774,0.5821561217308044,0.9116693735122681,783.0,3638.0,57.0,562.0,1.2702336311340332,0.18863312900066376,0.06734640151262283,0.5734597444534302,0.6445497870445251,0.5018450021743774,0.8400596976280212,136.0,920.0,75.0,135.0
0.4886679733792941,0.1434982717037201,0.054133109748363495,0.7952380776405334,0.9309523701667786,0.5862069129943848,0.9144931435585022,782.0,3648.0,58.0,552.0,1.2442269325256348,0.1846059262752533,0.06566046178340912,0.5876777172088623,0.6540284156799316,0.5149253606796265,0.8421912789344788,138.0,925.0,73.0,130.0
0.4934436756940115,0.1436087042093277,0.05419610068202019,0.7809523940086365,0.949999988079071,0.5837600827217102,0.9143683314323425,798.0,3631.0,42.0,569.0,1.2503412961959839,0.18199032545089722,0.06530309468507767,0.5829383730888367,0.6398104429244995,0.517241358757019,0.8416522741317749,135.0,929.0,76.0,126.0
0.47991801372596193,0.1374838501214981,0.050315942615270615,0.7964285612106323,0.9357143044471741,0.601837694644928,0.9226403832435608,786.0,3680.0,54.0,520.0,1.3092244863510132,0.1834660768508911,0.06701026856899261,0.5971564054489136,0.6255924105644226,0.5,0.8410143256187439,132.0,923.0,79.0,132.0
0.4709025732108525,0.1389576643705368,0.051619358360767365,0.7845237851142883,0.9428571462631226,0.5950413346290588,0.9172062873840332,792.0,3661.0,48.0,539.0,1.3346209526062012,0.1845589280128479,0.06695137917995453,0.5687204003334045,0.6066350936889648,0.4961240291595459,0.8398486375808716,128.0,925.0,83.0,130.0
0.47212340994959784,0.13405191898345947,0.049399565905332565,0.7940475940704346,0.9404761791229248,0.6086286306381226,0.9201592803001404,790.0,3692.0,50.0,508.0,1.3534032106399536,0.1813964545726776,0.06610598415136337,0.5971564054489136,0.6161137223243713,0.5038759708404541,0.836266040802002,130.0,927.0,81.0,128.0
0.4595615722593807,0.13333816826343536,0.04856398329138756,0.8047618865966797,0.9428571462631226,0.605042040348053,0.9253547191619873,792.0,3683.0,48.0,517.0,1.3623509407043457,0.17605920135974884,0.0654044821858406,0.5876777172088623,0.6398104429244995,0.5212355256080627,0.8394376039505005,135.0,931.0,76.0,124.0
0.4682619729212352,0.13013136386871338,0.048446252942085266,0.8035714030265808,0.9321428537368774,0.6102883815765381,0.9237525463104248,783.0,3700.0,57.0,500.0,1.3993663787841797,0.17034336924552917,0.06528335064649582,0.5971564054489136,0.649289071559906,0.524904191493988,0.8406819105148315,137.0,931.0,74.0,124.0
0.4577160415195283,0.129598468542099,0.04790214076638222,0.7964285612106323,0.9333333373069763,0.6168371438980103,0.923694908618927,784.0,3713.0,56.0,487.0,1.4194358587265015,0.16959750652313232,0.0660032331943512,0.5971564054489136,0.6540284156799316,0.5267175436019897,0.844612717628479,138.0,931.0,73.0,124.0
0.46539177809442794,0.1302747279405594,0.047572825103998184,0.7952380776405334,0.936904788017273,0.6182246804237366,0.9245312213897705,787.0,3714.0,53.0,486.0,1.401391863822937,0.16954639554023743,0.06589261442422867,0.5876777172088623,0.6445497870445251,0.5190839767456055,0.8460928201675415,136.0,929.0,75.0,126.0
0.4581505510778654,0.12917335331439972,0.04839400202035904,0.788095235824585,0.9261904954910278,0.6155063509941101,0.9224931001663208,778.0,3714.0,62.0,486.0,1.407379388809204,0.17208541929721832,0.06656225770711899,0.5829383730888367,0.6398104429244995,0.517241358757019,0.8369285464286804,135.0,929.0,76.0,126.0
0.4279948558835756,0.12619704008102417,0.047514062374830246,0.8190476298332214,0.936904788017273,0.6191974878311157,0.9244778752326965,787.0,3716.0,53.0,484.0,1.4253453016281128,0.17356522381305695,0.0672326534986496,0.5876777172088623,0.6445497870445251,0.5112782120704651,0.8344175219535828,136.0,925.0,75.0,130.0
0.4308213935011909,0.12612572312355042,0.04728228598833084,0.811904788017273,0.949999988079071,0.6200466156005859,0.9256607890129089,798.0,3711.0,42.0,489.0,1.4793096780776978,0.172967791557312,0.06823326647281647,0.5924170613288879,0.6398104429244995,0.5152671933174133,0.8330788016319275,135.0,928.0,76.0,127.0
0.42708049104327245,0.12449929118156433,0.04671380668878555,0.8107143044471741,0.9333333373069763,0.6227164268493652,0.9267770051956177,784.0,3725.0,56.0,475.0,1.5520529747009277,0.16995495557785034,0.06807481497526169,0.5924170613288879,0.6398104429244995,0.5152671933174133,0.8337098360061646,135.0,928.0,76.0,127.0
0.42370232719750633,0.1222795769572258,0.04543913155794144,0.8178571462631226,0.938095211982727,0.6268894076347351,0.9293000102043152,788.0,3731.0,52.0,469.0,1.5998345613479614,0.16777177155017853,0.06740926951169968,0.5924170613288879,0.6445497870445251,0.5250965356826782,0.8344668745994568,136.0,932.0,75.0,123.0
0.4516521720659165,0.1248561218380928,0.04649646580219269,0.8071428537368774,0.9214285612106323,0.619695782661438,0.9277568459510803,774.0,3725.0,66.0,475.0,1.5701056718826294,0.16596776247024536,0.06572641432285309,0.6066350936889648,0.6540284156799316,0.5307692289352417,0.8387390971183777,138.0,933.0,73.0,122.0
0.41751121012937453,0.12080421298742294,0.04425271227955818,0.8214285969734192,0.9392856955528259,0.6332263350486755,0.931132972240448,789.0,3743.0,51.0,457.0,1.5609054565429688,0.16683878004550934,0.06557470560073853,0.6066350936889648,0.6445497870445251,0.5230769515037537,0.8407606482505798,136.0,931.0,75.0,124.0
0.4060031751082057,0.11815145611763,0.04353375360369682,0.8273809552192688,0.9511904716491699,0.6361464858055115,0.9330519437789917,799.0,3743.0,41.0,457.0,1.5464515686035156,0.1682136207818985,0.06609907746315002,0.6113743782043457,0.649289071559906,0.5189393758773804,0.8380089998245239,137.0,928.0,74.0,127.0
0.41461748608521054,0.11706316471099854,0.04297393932938576,0.8285714387893677,0.9440476298332214,0.6436688303947449,0.9333950281143188,793.0,3761.0,47.0,439.0,1.5427807569503784,0.16813959181308746,0.06628496199846268,0.5971564054489136,0.649289071559906,0.5189393758773804,0.839226484298706,137.0,928.0,74.0,127.0
0.41799735980374475,0.11847701668739319,0.04411548003554344,0.8166666626930237,0.9297618865966797,0.6391162276268005,0.9294854998588562,781.0,3759.0,59.0,441.0,1.5677343606948853,0.16544272005558014,0.0657239630818367,0.5924170613288879,0.6445497870445251,0.5190839767456055,0.840621292591095,136.0,929.0,75.0,126.0
